x
121	orf19.3611
122	orf19.1280
123	orf19.896
124	orf19.1111
125	orf19.4940
126	orf19.2820
127	orf19.1691
128	orf19.398
129	orf19.2471
130	orf19.3237
131	orf19.7421
132	orf19.7544
133	orf19.3761
134	orf19.2090
135	orf19.6759
136	orf19.7257
137	orf19.3216
138	orf19.3448
139	orf19.5184
140	orf19.4471
141	orf19.1809
142	orf19.831
143	orf19.477
144	orf19.541
145	orf19.6038
146	orf19.151
147	orf19.3804
148	orf19.334
149	orf19.6926
150	orf19.4801
151	orf19.6032
152	orf19.5879
153	orf19.6020
154	orf19.2250
155	orf19.1290
156	orf19.7149
157	orf19.6569
158	orf19.2585
159	orf19.5859
160	orf19.1507
161	orf19.1577
162	orf19.985
163	orf19.1866
164	orf19.841
165	orf19.5504
166	orf19.6539
167	orf19.3171
168	orf19.6163
169	orf19.4191.1
170	orf19.2653
171	orf19.3127
172	orf19.3791
173	orf19.6054
174	orf19.7098
175	orf19.1669
176	orf19.972
177	orf19.1857
178	orf19.4841
179	orf19.6407
180	orf19.3064
181	orf19.728
182	orf19.658
183	orf19.5140
184	orf19.1964
185	orf19.3087
186	orf19.318
187	orf19.1580
188	orf19.3688
189	orf19.6152
190	orf19.4465
191	orf19.2794
192	orf19.5029
193	orf19.5509.2
194	orf19.1354
195	orf19.6432
196	orf19.3108
197	orf19.5045
198	orf19.1153
199	orf19.427
200	orf19.6344
201	orf19.3300
202	orf19.5177
203	orf19.2169
204	orf19.2685
205	orf19.6294
206	orf19.1730
207	orf19.3675
208	orf19.1437
209	orf19.2808
210	orf19.6740
211	orf19.5316
212	orf19.4363
213	orf19.5735.3
214	orf19.1244
215	orf19.1684
216	orf19.6562
217	orf19.1289
218	orf19.191
219	orf19.5217
220	orf19.4781
221	orf19.3249
222	orf19.1525
223	orf19.4347
224	orf19.4545
225	orf19.2934
226	orf19.1117
227	orf19.4337
228	orf19.1587
229	orf19.5636
230	orf19.419
231	orf19.1666
232	orf19.3690.2
233	orf19.4059
234	orf19.3969
235	orf19.3241
236	orf19.6992
237	orf19.5101
238	orf19.2901
239	orf19.772
240	orf19.1339
241	orf19.4488
242	orf19.7652
243	orf19.7207
244	orf19.56
245	orf19.1946
246	orf19.3287
247	orf19.1980
248	orf19.7445
249	orf19.4898
250	orf19.6166
251	orf19.3142
252	orf19.7088
253	orf19.7492
254	orf19.5869
255	orf19.4739
256	orf19.4123
257	orf19.2262
258	orf19.4484
259	orf19.5171
260	orf19.7254
261	orf19.536
262	orf19.2225
263	orf19.673
264	orf19.7152
265	orf19.3243
266	orf19.6630
267	orf19.7375
268	orf19.7112
269	orf19.2803
270	orf19.3655
271	orf19.7590
272	orf19.5356
273	orf19.3995
274	orf19.7475
275	orf19.5305
276	orf19.4365
277	orf19.3130
278	orf19.3421.1
279	orf19.6314
280	orf19.3071
281	orf19.913.2
282	orf19.6865
283	orf19.1441
284	orf19.3115
285	orf19.5684
286	orf19.6244
287	orf19.1609
288	orf19.4229
289	orf19.5046
290	orf19.2485
291	orf19.1990
292	orf19.1238
293	orf19.4024
294	orf19.1553
295	orf19.6280
296	orf19.35
297	orf19.7028
298	orf19.4025
299	orf19.7366
300	orf19.7095
301	orf19.4863
302	orf19.2055
303	orf19.5193
304	orf19.5341
305	orf19.5853
306	orf19.5322
307	orf19.5362
308	orf19.3405
309	orf19.7321
310	orf19.7282
311	orf19.4536
312	orf19.3592
313	orf19.3977
314	orf19.4738
315	orf19.1259
316	orf19.4996
317	orf19.2715
318	orf19.7109
319	orf19.5857
320	orf19.4906
321	orf19.1516
322	orf19.2652
323	orf19.3839
324	orf19.7452
325	orf19.2006.1
326	orf19.6301
327	orf19.4134
328	orf19.3135
329	orf19.2630
330	orf19.4731
331	orf19.925
332	orf19.6346
333	orf19.166
334	orf19.4937
335	orf19.2200
336	orf19.6479
337	orf19.1690
338	orf19.3283
339	orf19.1799
340	orf19.3922
341	orf19.441
342	orf19.3796
343	orf19.1064
344	orf19.2418
345	orf19.6690
346	orf19.6665
347	orf19.4675
348	orf19.2693
349	orf19.1221
350	orf19.1297
351	orf19.6177
352	orf19.4412
353	orf19.1668
354	orf19.4433
355	orf19.1671
356	orf19.4654
357	orf19.4456
358	orf19.4805
359	orf19.4330
360	orf19.3637
361	orf19.6197
362	orf19.5746
363	orf19.1180
364	orf19.6126
365	orf19.3307
366	orf19.1378
367	orf19.4284
368	orf19.584
369	orf19.3888.2
370	orf19.314
371	orf19.194
372	orf19.6078
373	orf19.3407
374	orf19.999
375	orf19.2322.3
376	orf19.4976
377	orf19.7076
378	orf19.789
379	orf19.1236
380	orf19.5856
381	orf19.6699
382	orf19.3687
383	orf19.4921
384	orf19.3327
385	orf19.2428.2
386	orf19.3433
387	orf19.7239
388	orf19.6076
389	orf19.6511
390	orf19.319
391	orf19.2649
392	orf19.6938
393	orf19.3610
394	orf19.5228
395	orf19.4657
396	orf19.4100
397	orf19.6355
398	orf19.940
399	orf19.7469
400	orf19.1113
401	orf19.5404
402	orf19.6635
403	orf19.4909.1
404	orf19.2581
405	orf19.3338
406	orf19.4771
407	orf19.1149
408	orf19.1963
409	orf19.2844
410	orf19.6176
411	orf19.5076
412	orf19.2047
413	orf19.910
414	orf19.2983
415	orf19.5276
416	orf19.5930
417	orf19.6748
418	orf19.7029
419	orf19.2831
420	orf19.5725
421	orf19.386
422	orf19.1497
423	orf19.6347
424	orf19.4374
425	orf19.7267
426	orf19.3351
427	orf19.114
428	orf19.2363
429	orf19.6322
430	orf19.3493
431	orf19.2897
432	orf19.4833
433	orf19.3583
434	orf19.3929
435	orf19.2552
436	orf19.3321
437	orf19.4954
438	orf19.2066
439	orf19.4612
440	orf19.4630
441	orf19.4026
442	orf19.1494
443	orf19.505
444	orf19.4405
445	orf19.839
446	orf19.2563
447	orf19.5862
448	orf19.3695
449	orf19.2065
450	orf19.7410
451	orf19.5387
452	orf19.4428
453	orf19.4689
454	orf19.6499
455	orf19.7454
456	orf19.3123.2
457	orf19.4725
458	orf19.5256
459	orf19.1835
460	orf19.2672
461	orf19.2478.1
462	orf19.1812
463	orf19.6639
464	orf19.2468
465	orf19.416
466	orf19.6362
467	orf19.3163
468	orf19.3640
469	orf19.1876
470	orf19.2312
471	orf19.4623
472	orf19.7049
473	orf19.4601
474	orf19.1341
475	orf19.2710
476	orf19.5169
477	orf19.6983
478	orf19.6191
479	orf19.3125
480	orf19.6324
481	orf19.1639
482	orf19.557
483	orf19.3473
484	orf19.2317
485	orf19.5025
486	orf19.6178
487	orf19.2427
488	orf19.7414
489	orf19.5059
490	orf19.1687
491	orf19.6866
492	orf19.1670
493	orf19.4998
494	orf19.643
495	orf19.989
496	orf19.6037
497	orf19.5569
498	orf19.809
499	orf19.996
500	orf19.4946
501	orf19.814
502	orf19.100
503	orf19.2474
504	orf19.7522
505	orf19.2182
506	orf19.7676
507	orf19.6155
508	orf19.135
509	orf19.4818
510	orf19.7438
511	orf19.175
512	orf19.4829
513	orf19.4287
514	orf19.3630
515	orf19.6518
516	orf19.600
517	orf19.291
518	orf19.5036
519	orf19.3222
520	orf19.1406
521	orf19.3111
522	orf19.4017
523	orf19.6224
524	orf19.2369
525	orf19.2416.1
526	orf19.675
527	orf19.7625
528	orf19.2883
529	orf19.944
530	orf19.6502
531	orf19.6637
532	orf19.4603
533	orf19.265
534	orf19.3252
535	orf19.2046
536	orf19.459
537	orf19.4012
538	orf19.5839
539	orf19.7658
540	orf19.3526
541	orf19.4409
542	orf19.5718
543	orf19.1224
544	orf19.6778
545	orf19.3129
546	orf19.5384
547	orf19.1227
548	orf19.2620
549	orf19.2971
550	orf19.5032
551	orf19.6493
552	orf19.4857
553	orf19.4778
554	orf19.3256
555	orf19.6650
556	orf19.6598
557	orf19.5673
558	orf19.6371
559	orf19.4800
560	orf19.2102
561	orf19.7680
562	orf19.4751
563	orf19.4961
564	orf19.7124
565	orf19.5657
566	orf19.2463
567	orf19.6457
568	orf19.2943.5
569	orf19.3116
570	orf19.203
571	orf19.3195
572	orf19.1305
573	orf19.2364
574	orf19.2758
575	orf19.1356
576	orf19.4086
577	orf19.2328
578	orf19.3469
579	orf19.5363
580	orf19.2941
581	orf19.3774
582	orf19.7646
583	orf19.2813
584	orf19.2422
585	orf19.6198.1
586	orf19.4149
587	orf19.7341
588	orf19.2247
589	orf19.3102
590	orf19.7251
591	orf19.5651
592	orf19.7393
593	orf19.2565
594	orf19.3633
595	orf19.5591
596	orf19.4122
597	orf19.4404
598	orf19.3919
599	orf19.5824
600	orf19.4948
601	orf19.2826
602	orf19.5406
603	orf19.2634
604	orf19.4332
605	orf19.3812
606	orf19.1683
607	orf19.6287
608	orf19.2414
609	orf19.2125
610	orf19.1706
611	orf19.2604
612	orf19.5931
613	orf19.5277
614	orf19.5465
615	orf19.5027
616	orf19.733
617	orf19.1942
618	orf19.4315
619	orf19.5692
620	orf19.1567
621	orf19.1701
622	orf19.7158
623	orf19.6219
624	orf19.6575
625	orf19.7159
626	orf19.1995
627	orf19.24
628	orf19.6719
629	orf19.2386
630	orf19.4394
631	orf19.5526
632	orf19.7255
633	orf19.7292
634	orf19.5626
635	orf19.3782.2
636	orf19.2331
637	orf19.5402
638	orf19.3120
639	orf19.666
640	orf19.7561
641	orf19.3898
642	orf19.1880
643	orf19.3963
644	orf19.7398.1
645	orf19.2964
646	orf19.4744
647	orf19.2510
648	orf19.4391
649	orf19.4629
650	orf19.6786
651	orf19.3038
652	orf19.7004
653	orf19.307
654	orf19.3613
655	orf19.1897
656	orf19.6515
657	orf19.7494
658	orf19.7449
659	orf19.3058
660	orf19.1566
661	orf19.1365
662	orf19.2625
663	orf19.6929
664	orf19.4033
665	orf19.2832
666	orf19.7501
667	orf19.4590
668	orf19.1470
669	orf19.1150.1
670	orf19.5858
671	orf19.4400
672	orf19.5727
673	orf19.6306
674	orf19.2721
675	orf19.6192
676	orf19.5649
677	orf19.5166
678	orf19.2898
679	orf19.1606
680	orf19.5505
681	orf19.5992
682	orf19.3718
683	orf19.3293
684	orf19.1712
685	orf19.2907.1
686	orf19.422
687	orf19.3708
688	orf19.549
689	orf19.6225
690	orf19.2654
691	orf19.5113
692	orf19.4420
693	orf19.3175
694	orf19.7281
695	orf19.1945
696	orf19.5181
697	orf19.5246
698	orf19.1844
699	orf19.6109
700	orf19.385
701	orf19.4340
702	orf19.7260
703	orf19.93
704	orf19.4813
705	orf19.5054
706	orf19.7288
707	orf19.4118
708	orf19.3065
709	orf19.4735
710	orf19.2699
711	orf19.3991
712	orf19.2228
713	orf19.4820
714	orf19.2099
715	orf19.894
716	orf19.5429
717	orf19.4702
718	orf19.3591
719	orf19.2757
720	orf19.1855
721	orf19.2268
722	orf19.980
723	orf19.5343
724	orf19.3441
725	orf19.5639
726	orf19.2992
727	orf19.4580
728	orf19.6934
729	orf19.2599
730	orf19.753
731	orf19.4010
732	orf19.4312
733	orf19.2166
734	orf19.5304
735	orf19.3113
736	orf19.3946
737	orf19.210
738	orf19.1273
739	orf19.4067
740	orf19.276
741	orf19.4582
742	orf19.4733
743	orf19.2879
744	orf19.4014
745	orf19.4861
746	orf19.2778
747	orf19.3565
748	orf19.7222
749	orf19.3659
750	orf19.4704
751	orf19.3349
752	orf19.3859
753	orf19.6112
754	orf19.2029
755	orf19.5716
756	orf19.6565
757	orf19.2246
758	orf19.5575
759	orf19.1267.1
760	orf19.6100
761	orf19.5035
762	orf19.4732
763	orf19.6285
764	orf19.6826
765	orf19.4599
766	orf19.4953
767	orf19.2511.1
768	orf19.3188
769	orf19.2919
770	orf19.7077
771	orf19.7353
772	orf19.7035
773	orf19.5605
774	orf19.6879
775	orf19.1979
776	orf19.3123
777	orf19.3682
778	orf19.5762
779	orf19.394
780	orf19.4044
781	orf19.5297
782	orf19.1411
783	orf19.3323
784	orf19.757
785	orf19.3050
786	orf19.1210
787	orf19.7153
788	orf19.6548
789	orf19.1294
790	orf19.5293
791	orf19.3768
792	orf19.4396
793	orf19.6268
794	orf19.5736
795	orf19.4519
796	orf19.4457
797	orf19.4467
798	orf19.3073
799	orf19.2796
800	orf19.2737
801	orf19.2627
802	orf19.4997
803	orf19.4931.1
804	orf19.537
805	orf19.903
806	orf19.86
807	orf19.306
808	orf19.2770
809	orf19.6242
810	orf19.5809
811	orf19.4503
812	orf19.2575
813	orf19.2310
814	orf19.3219
815	orf19.4339
816	orf19.6734
817	orf19.5254
818	orf19.2484
819	orf19.6512
820	orf19.7556
821	orf19.4262
822	orf19.5654
823	orf19.5921
824	orf19.5713
825	orf19.3437
826	orf19.2318.1
827	orf19.6058
828	orf19.3862
829	orf19.5849
830	orf19.4871
831	orf19.258
832	orf19.3558
833	orf19.6976
834	orf19.3432
835	orf19.4252
836	orf19.1488
837	orf19.3841
838	orf19.2837
839	orf19.6668
840	orf19.641
841	orf19.5352
842	orf19.481
843	orf19.2415
844	orf19.4676
845	orf19.2346
846	orf19.6187
847	orf19.5215
848	orf19.7161
849	orf19.6784
850	orf19.632
851	orf19.1062
852	orf19.7290
853	orf19.981
854	orf19.5450
855	orf19.2005
856	orf19.2961
857	orf19.1235
858	orf19.4195.1
859	orf19.7609
860	orf19.5767
861	orf19.332
862	orf19.5984
863	orf19.3732
864	orf19.5226
865	orf19.3390
866	orf19.2168.3
867	orf19.1594
868	orf19.4144
869	orf19.4494
870	orf19.6514
871	orf19.2698
872	orf19.3490
873	orf19.7491
874	orf19.840
875	orf19.3387
876	orf19.4511
877	orf19.7148
878	orf19.4348
879	orf19.4174
880	orf19.5438
881	orf19.4308
882	orf19.3291
883	orf19.1792
884	orf19.3904
885	orf19.4611
886	orf19.4608
887	orf19.3442
888	orf19.3444
889	orf19.6211
890	orf19.2724
891	orf19.2518
892	orf19.6985
893	orf19.1785
894	orf19.1172
895	orf19.2611
896	orf19.3358
897	orf19.6264.4
898	orf19.4371
899	orf19.3471
900	orf19.3445
901	orf19.6340
902	orf19.4297
903	orf19.5041
904	orf19.3204
905	orf19.6680
906	orf19.7391
907	orf19.279
908	orf19.4737
909	orf19.1837
910	orf19.5772
911	orf19.2183
912	orf19.133
913	orf19.6612
914	orf19.6453
915	orf19.6747
916	orf19.2622
917	orf19.4959
918	orf19.1883
919	orf19.5164
920	orf19.1871
921	orf19.3359
922	orf19.1859
923	orf19.7464
924	orf19.2810
925	orf19.7217
926	orf19.3568
927	orf19.2948
928	orf19.1440
929	orf19.7571
930	orf19.4531
931	orf19.780
932	orf19.6686
933	orf19.4750
934	orf19.2180
935	orf19.4826
936	orf19.7012
937	orf19.991
938	orf19.933
939	orf19.1464
940	orf19.2658
941	orf19.1109
942	orf19.3215
943	orf19.1958
944	orf19.686
945	orf19.2101
946	orf19.3601
947	orf19.5880
948	orf19.1531
949	orf19.461
950	orf19.149
951	orf19.7056
952	orf19.7104
953	orf19.7272
954	orf19.406
955	orf19.7225
956	orf19.1578
957	orf19.6970
958	orf19.5085
959	orf19.7331
960	orf19.7069
961	orf19.6801
962	orf19.1515
963	orf19.5147
964	orf19.4334
965	orf19.4193
966	orf19.1296
967	orf19.4970
968	orf19.3764
969	orf19.7051
970	orf19.964
971	orf19.7389
972	orf19.3070.1
973	orf19.3818
974	orf19.5491.1
975	orf19.5995
976	orf19.4532
977	orf19.2107.1
978	orf19.1451
979	orf19.1465
980	orf19.7611
981	orf19.4882
982	orf19.671
983	orf19.4432
984	orf19.513
985	orf19.3197
986	orf19.7156
987	orf19.5213.2
988	orf19.5970
989	orf19.2457
990	orf19.2334
991	orf19.395
992	orf19.5976
993	orf19.2694
994	orf19.1260
995	orf19.3486
996	orf19.490
997	orf19.6418
998	orf19.2623
999	orf19.5843
1000	orf19.3897
1001	orf19.606
1002	orf19.2362
1003	orf19.3811
1004	orf19.1620
1005	orf19.3733
1006	orf19.6868
1007	orf19.1547
1008	orf19.1041
1009	orf19.3801
1010	orf19.2347
1011	orf19.5842
1012	orf19.1112
1013	orf19.692
1014	orf19.2060
1015	orf19.928
1016	orf19.4275
1017	orf19.1575
1018	orf19.3052
1019	orf19.6308
1020	orf19.3399
1021	orf19.1042
1022	orf19.1121
1023	orf19.6654
1024	orf19.218
1025	orf19.1240
1026	orf19.4846
1027	orf19.2229
1028	orf19.5216
1029	orf19.3150
1030	orf19.7419
1031	orf19.157
1032	orf19.6964
1033	orf19.1570
1034	orf19.1130
1035	orf19.6009
1036	orf19.5823
1037	orf19.6744
1038	orf19.4911
1039	orf19.6269
1040	orf19.273
1041	orf19.5536
1042	orf19.3921
1043	orf19.551
1044	orf19.3575
1045	orf19.816
1046	orf19.4785
1047	orf19.2639.1
1048	orf19.5640
1049	orf19.7354
1050	orf19.1461
1051	orf19.3740
1052	orf19.4476
1053	orf19.906
1054	orf19.3705
1055	orf19.1187
1056	orf19.105
1057	orf19.3259
1058	orf19.4769
1059	orf19.2924
1060	orf19.2974
1061	orf19.1843
1062	orf19.832
1063	orf19.7072
1064	orf19.5917
1065	orf19.7384
1066	orf19.723
1067	orf19.2000
1068	orf19.1050
1069	orf19.2440
1070	orf19.1535
1071	orf19.2762
1072	orf19.230
1073	orf19.6321
1074	orf19.6958
1075	orf19.1219
1076	orf19.2202
1077	orf19.5118
1078	orf19.3247
1079	orf19.5365
1080	orf19.7178
1081	orf19.1723
1082	orf19.2712
1083	orf19.6328
1084	orf19.3121
1085	orf19.544.1
1086	orf19.6282
1087	orf19.5416
1088	orf19.7245
1089	orf19.2742
1090	orf19.5351
1091	orf19.1200
1092	orf19.5832
1093	orf19.7343
1094	orf19.1420
1095	orf19.1833
1096	orf19.6082
1097	orf19.7296
1098	orf19.829
1099	orf19.3048
1100	orf19.3478
1101	orf19.439
1102	orf19.4160
1103	orf19.4610.1
1104	orf19.7102
1105	orf19.6977
1106	orf19.3504
1107	orf19.7367
1108	orf19.6056
1109	orf19.5633
1110	orf19.4236
1111	orf19.2823
1112	orf19.3483
1113	orf19.4786
1114	orf19.85
1115	orf19.2017
1116	orf19.1492
1117	orf19.5065
1118	orf19.2194
1119	orf19.3986
1120	orf19.6900
1121	orf19.1717
1122	orf19.3972
1123	orf19.7183
1124	orf19.4792
1125	orf19.1355
1126	orf19.5514
1127	orf19.1301
1128	orf19.6566
1129	orf19.5051
1130	orf19.6460
1131	orf19.3278
1132	orf19.5358
1133	orf19.6737
1134	orf19.6053
1135	orf19.182
1136	orf19.1058
1137	orf19.5249
1138	orf19.6716
1139	orf19.5518
1140	orf19.1533
1141	orf19.1275
1142	orf19.199
1143	orf19.7538
1144	orf19.2337
1145	orf19.2703
1146	orf19.5220
1147	orf19.3529
1148	orf19.2352
1149	orf19.6016
1150	orf19.1598
1151	orf19.410.3
1152	orf19.769
1153	orf19.1324
1154	orf19.6625
1155	orf19.6596
1156	orf19.6008
1157	orf19.474
1158	orf19.7513
1159	orf19.6169.2
1160	orf19.1685
1161	orf19.6246
1162	orf19.1082.1
1163	orf19.2049
1164	orf19.3202
1165	orf19.1720
1166	orf19.2311
1167	orf19.1285
1168	orf19.4682
1169	orf19.2612
1170	orf19.4292
1171	orf19.5296
1172	orf19.6925
1173	orf19.6075
1174	orf19.688
1175	orf19.4726
1176	orf19.3331
1177	orf19.5334
1178	orf19.366
1179	orf19.1150
1180	orf19.2397.3
1181	orf19.5070
1182	orf19.2643
1183	orf19.2282
1184	orf19.338
1185	orf19.849
1186	orf19.2731
1187	orf19.6804
1188	orf19.6416
1189	orf19.6213
1190	orf19.7504
1191	orf19.3086
1192	orf19.5315
1193	orf19.2935
1194	orf19.3415
1195	orf19.2786
1196	orf19.4095
1197	orf19.4571
1198	orf19.2969
1199	orf19.4205.1
1200	orf19.3631
1201	orf19.1089
1202	orf19.4475
1203	orf19.1986
1204	orf19.4477
1205	orf19.2231
1206	orf19.6685
1207	orf19.6898
1208	orf19.4705
1209	orf19.6030
1210	orf19.2534
1211	orf19.7388
1212	orf19.2439.1
1213	orf19.7644
1214	orf19.563
1215	orf19.3955
1216	orf19.2830
1217	orf19.937
1218	orf19.4030
1219	orf19.242
1220	orf19.5619
1221	orf19.3643
1222	orf19.4795
1223	orf19.7084
1224	orf19.113
1225	orf19.7665
1226	orf19.3754
1227	orf19.5768
1228	orf19.6266
1229	orf19.1867
1230	orf19.4822
1231	orf19.1061
1232	orf19.3829
1233	orf19.1796
1234	orf19.7451
1235	orf19.7374
1236	orf19.736
1237	orf19.2092
1238	orf19.4288
1239	orf19.3489
1240	orf19.1600
1241	orf19.5559
1242	orf19.3724
1243	orf19.7092
1244	orf19.680
1245	orf19.6260
1246	orf19.6689
1247	orf19.2753
1248	orf19.4305
1249	orf19.2842
1250	orf19.4679
1251	orf19.2892
1252	orf19.4597
1253	orf19.3040
1254	orf19.2713
1255	orf19.6595
1256	orf19.1576
1257	orf19.213
1258	orf19.6889
1259	orf19.5068
1260	orf19.4261
1261	orf19.7661
1262	orf19.3055
1263	orf19.3023
1264	orf19.5213
1265	orf19.1087
1266	orf19.2772
1267	orf19.6951
1268	orf19.6423
1269	orf19.1927
1270	orf19.895
1271	orf19.7364
1272	orf19.4894
1273	orf19.5780
1274	orf19.2914
1275	orf19.900
1276	orf19.6420
1277	orf19.4234
1278	orf19.916
1279	orf19.6967
1280	orf19.6869
1281	orf19.7030
1282	orf19.2025
1283	orf19.1045
1284	orf19.5267
1285	orf19.6181
1286	orf19.2436
1287	orf19.7025
1288	orf19.331
1289	orf19.5136
1290	orf19.5902
1291	orf19.1682
1292	orf19.6811
1293	orf19.1841
1294	orf19.550
1295	orf19.493
1296	orf19.2675
1297	orf19.7314
1298	orf19.682
1299	orf19.6035
1300	orf19.4070
1301	orf19.3417
1302	orf19.3623
1303	orf19.4239
1304	orf19.3609
1305	orf19.7621
1306	orf19.4758
1307	orf19.2064
1308	orf19.5057
1309	orf19.2996
1310	orf19.767
1311	orf19.6438
1312	orf19.2877
1313	orf19.679
1314	orf19.2319
1315	orf19.1760
1316	orf19.6434
1317	orf19.5996.1
1318	orf19.2769
1319	orf19.102
1320	orf19.3746
1321	orf19.4401
1322	orf19.2852
1323	orf19.6247
1324	orf19.3156
1325	orf19.5439
1326	orf19.6547
1327	orf19.1718
1328	orf19.3080
1329	orf19.3212
1330	orf19.6230
1331	orf19.3644
1332	orf19.7527
1333	orf19.7655
1334	orf19.238
1335	orf19.4874
1336	orf19.5935
1337	orf19.5724
1338	orf19.3356
1339	orf19.6449
1340	orf19.3507
1341	orf19.2549
1342	orf19.3310
1343	orf19.612
1344	orf19.5664
1345	orf19.1621
1346	orf19.5007
1347	orf19.4294
1348	orf19.138
1349	orf19.1345
1350	orf19.7105
1351	orf19.3527
1352	orf19.3959
1353	orf19.6135
1354	orf19.6318
1355	orf19.3264
1356	orf19.4168
1357	orf19.4240
1358	orf19.846
1359	orf19.527
1360	orf19.7125
1361	orf19.3572.3
1362	orf19.5991
1363	orf19.5104
1364	orf19.7489.3
1365	orf19.2682
1366	orf19.2665
1367	orf19.6673
1368	orf19.2504
1369	orf19.4196
1370	orf19.1415
1371	orf19.2454
1372	orf19.4496
1373	orf19.2963
1374	orf19.1940
1375	orf19.36
1376	orf19.5650
1377	orf19.2697
1378	orf19.5178
1379	orf19.6254
1380	orf19.2462
1381	orf19.4021
1382	orf19.1729
1383	orf19.3895
1384	orf19.1543
1385	orf19.6959
1386	orf19.6944
1387	orf19.6488
1388	orf19.297
1389	orf19.2077
1390	orf19.2014
1391	orf19.6683
1392	orf19.5148
1393	orf19.6026
1394	orf19.2668
1395	orf19.5182
1396	orf19.1085
1397	orf19.1424
1398	orf19.3577
1399	orf19.7670
1400	orf19.7336
1401	orf19.2245
1402	orf19.1930
1403	orf19.7016
1404	orf19.91
1405	orf19.3928
1406	orf19.1648
1407	orf19.1756
1408	orf19.5287
1409	orf19.3884
1410	orf19.6509
1411	orf19.6010.1
1412	orf19.2540
1413	orf19.2075
1414	orf19.5050
1415	orf19.2761
1416	orf19.4491
1417	orf19.75
1418	orf19.1789.1
1419	orf19.3184
1420	orf19.1387
1421	orf19.3449
1422	orf19.2609
1423	orf19.76
1424	orf19.745
1425	orf19.1523
1426	orf19.6077
1427	orf19.224
1428	orf19.425
1429	orf19.2481
1430	orf19.432
1431	orf19.5660
1432	orf19.2925
1433	orf19.1034
1434	orf19.5230
1435	orf19.5056
1436	orf19.930
1437	orf19.7195
1438	orf19.4107
1439	orf19.2238
1440	orf19.3106
1441	orf19.5956
1442	orf19.4907
1443	orf19.1344
1444	orf19.2613
1445	orf19.6182
1446	orf19.6008.3
1447	orf19.4866
1448	orf19.5666
1449	orf19.6858
1450	orf19.2059
1451	orf19.3532
1452	orf19.2789
1453	orf19.3752
1454	orf19.6137
1455	orf19.329
1456	orf19.4913
1457	orf19.2533.1
1458	orf19.6476
1459	orf19.367
1460	orf19.2645
1461	orf19.4235
1462	orf19.5648
1463	orf19.1189
1464	orf19.4565
1465	orf19.6378
1466	orf19.7201
1467	orf19.6214
1468	orf19.1747
1469	orf19.6738
1470	orf19.6731
1471	orf19.5525
1472	orf19.3777
1473	orf19.899
1474	orf19.3848
1475	orf19.5943.1
1476	orf19.4711
1477	orf19.1444
1478	orf19.2663
1479	orf19.946
1480	orf19.3874
1481	orf19.2838
1482	orf19.1136
1483	orf19.1968
1484	orf19.4482
1485	orf19.6063
1486	orf19.754
1487	orf19.909
1488	orf19.169
1489	orf19.3683
1490	orf19.4595
1491	orf19.3843
1492	orf19.2722
1493	orf19.1092
1494	orf19.288
1495	orf19.4317
1496	orf19.6437
1497	orf19.1661
1498	orf19.1509
1499	orf19.1493
1500	orf19.5631
1501	orf19.55
1502	orf19.5904
1503	orf19.2196
1504	orf19.4114
1505	orf19.5357
